row_id,order_id,order_date,ship_date,ship_mode,customer_id,product_id,country,region,postal_code,sales,quantity,discount,profit
914,CA-2017-102519,2017-11-27,2017-11-29,"First Class",BM-11650,FUR-FU-10004091,"United States",Central,53209,46.94,1,NULL,19.25
915,CA-2017-102519,2017-11-27,2017-11-29,"First Class",BM-11650,TEC-AC-10001772,"United States",Central,53209,143.73,9,NULL,56.05
916,US-2014-141215,2014-06-15,2014-06-21,"Standard Class",KL-16555,FUR-TA-10001520,"United States",Central,78207,99.92,2,0.3,-18.56
917,US-2014-141215,2014-06-15,2014-06-21,"Standard Class",KL-16555,FUR-CH-10003379,"United States",Central,78207,797.94,4,0.3,-57
918,US-2014-141215,2014-06-15,2014-06-21,"Standard Class",KL-16555,OFF-BI-10002706,"United States",Central,78207,8.57,3,0.8,-14.57
919,CA-2016-165218,2016-03-05,2016-03-11,"Standard Class",RW-19630,OFF-EN-10000056,"United States",Central,75220,149.35,3,0.2,50.41
920,CA-2016-165218,2016-03-05,2016-03-11,"Standard Class",RW-19630,OFF-ST-10001558,"United States",Central,75220,12.99,1,0.2,-0.81
921,CA-2014-138296,2014-12-05,2014-12-12,"Standard Class",RC-19825,OFF-ST-10002444,"United States",South,22304,24.56,2,NULL,6.88
922,CA-2015-111164,2015-04-11,2015-04-15,"Standard Class",SE-20110,TEC-AC-10002473,"United States",East,10009,85.14,3,NULL,34.91
923,CA-2015-111164,2015-04-11,2015-04-15,"Standard Class",SE-20110,TEC-PH-10004531,"United States",East,10009,21.99,1,NULL,10.56
924,CA-2015-111164,2015-04-11,2015-04-15,"Standard Class",SE-20110,OFF-AP-10004487,"United States",East,10009,406.6,5,NULL,113.85
925,CA-2016-149797,2016-09-15,2016-09-20,"Standard Class",AH-10075,OFF-BI-10003650,"United States",East,10011,841.57,2,0.2,294.55
926,CA-2014-132962,2014-09-13,2014-09-16,"First Class",JM-15535,OFF-PA-10003543,"United States",East,19143,15.55,3,0.2,5.44
927,CA-2014-132962,2014-09-13,2014-09-16,"First Class",JM-15535,TEC-AC-10004353,"United States",East,19143,252,5,0.2,53.55
928,CA-2015-115091,2015-10-05,2015-10-09,"Standard Class",JJ-15760,OFF-AR-10000658,"United States",South,22153,46.2,4,NULL,12.94
929,CA-2015-115091,2015-10-05,2015-10-09,"Standard Class",JJ-15760,OFF-AP-10000696,"United States",South,22153,28.84,2,NULL,9.52
930,CA-2017-144932,2017-04-14,2017-04-17,"First Class",AB-10165,OFF-AR-10003560,"United States",East,43615,14.59,3,0.2,2.55
931,CA-2017-144932,2017-04-14,2017-04-17,"First Class",AB-10165,OFF-AR-10001468,"United States",East,43615,89.86,3,0.2,21.34
932,CA-2017-144932,2017-04-14,2017-04-17,"First Class",AB-10165,OFF-PA-10004971,"United States",East,43615,13.87,3,0.2,5.03
935,CA-2016-140081,2016-06-20,2016-06-24,"Standard Class",CG-12040,OFF-BI-10004826,"United States",East,19120,29.72,6,0.7,-21.79
936,CA-2016-140081,2016-06-20,2016-06-24,"Standard Class",CG-12040,OFF-PA-10001870,"United States",East,19120,15.55,3,0.2,5.44
937,CA-2016-140081,2016-06-20,2016-06-24,"Standard Class",CG-12040,OFF-AP-10001058,"United States",East,19120,447.7,2,0.2,33.58
938,US-2017-111745,2017-11-05,2017-11-06,"First Class",RA-19885,TEC-AC-10003911,"United States",West,87401,159.99,1,NULL,54.4
939,CA-2015-148250,2015-12-13,2015-12-17,"Standard Class",RP-19270,OFF-PA-10000289,"United States",West,92503,12.96,2,NULL,6.22
940,CA-2015-148250,2015-12-13,2015-12-17,"Standard Class",RP-19270,OFF-AP-10003040,"United States",West,92503,134.48,4,NULL,34.96
943,CA-2016-142958,2016-12-13,2016-12-20,"Standard Class",RW-19630,FUR-TA-10000577,"United States",West,90503,1114.27,4,0.2,41.79
944,CA-2015-120880,2015-05-29,2015-06-03,"Standard Class",JL-15850,OFF-PA-10004101,"United States",West,98105,32.4,5,NULL,15.55
945,CA-2015-120880,2015-05-29,2015-06-03,"Standard Class",JL-15850,OFF-ST-10001496,"United States",West,98105,540.57,3,NULL,140.55
946,CA-2015-120880,2015-05-29,2015-06-03,"Standard Class",JL-15850,OFF-BI-10002931,"United States",West,98105,167.76,5,0.2,62.91
947,US-2015-140200,2015-07-26,2015-07-28,"First Class",CA-12775,FUR-TA-10002356,"United States",West,85204,393.16,3,0.5,-204.45
948,US-2017-110576,2017-11-28,2017-12-02,"Standard Class",RB-19795,FUR-FU-10003601,"United States",East,19120,516.49,7,0.2,-12.91
949,US-2017-110576,2017-11-28,2017-12-02,"Standard Class",RB-19795,FUR-FU-10000576,"United States",East,19120,1007.23,6,0.2,75.54
950,US-2017-110576,2017-11-28,2017-12-02,"Standard Class",RB-19795,FUR-TA-10004154,"United States",East,19120,2065.32,12,0.4,-619.6
951,US-2017-110576,2017-11-28,2017-12-02,"Standard Class",RB-19795,OFF-PA-10000788,"United States",East,19120,15.55,3,0.2,5.44
952,US-2017-110576,2017-11-28,2017-12-02,"Standard Class",RB-19795,OFF-PA-10002479,"United States",East,19120,25.34,6,0.2,7.92
953,CA-2017-131156,2017-04-03,2017-04-07,"Standard Class",KH-16360,FUR-FU-10001940,"United States",East,19143,25.47,4,0.2,7.64
954,CA-2017-136539,2017-12-28,2018-01-01,"Standard Class",GH-14665,OFF-AR-10001958,"United States",Central,78664,27.17,2,0.2,2.72
955,CA-2017-136539,2017-12-28,2018-01-01,"Standard Class",GH-14665,FUR-BO-10004709,"United States",Central,78664,78.85,2,0.32,-11.6
956,CA-2017-119305,2017-11-30,2017-12-04,"Standard Class",SW-20275,OFF-ST-10000604,"United States",South,39212,173.8,5,NULL,43.45
957,CA-2017-102414,2017-05-15,2017-05-18,"Second Class",JA-15970,TEC-PH-10002923,"United States",West,85023,29.59,1,0.2,2.59
958,CA-2017-102414,2017-05-15,2017-05-18,"Second Class",JA-15970,OFF-BI-10004465,"United States",West,85023,4.75,2,0.7,-3.17
960,CA-2015-112571,2015-09-22,2015-09-22,"Same Day",DL-12925,FUR-FU-10004188,"United States",West,92054,204.6,2,NULL,53.2
961,CA-2017-152142,2017-11-14,2017-11-19,"Standard Class",LW-16990,FUR-CH-10002965,"United States",West,94110,321.57,2,0.2,28.14
962,CA-2015-160059,2015-11-27,2015-12-01,"Standard Class",TB-21190,OFF-BI-10000145,"United States",South,72701,6.24,2,NULL,3.06
963,CA-2016-120859,2016-09-01,2016-09-04,"First Class",CV-12805,OFF-EN-10001335,"United States",West,94110,21.88,2,NULL,10.94
964,CA-2014-127488,2014-09-22,2014-09-24,"Second Class",MS-17365,OFF-LA-10001613,"United States",South,33433,4.61,2,0.2,1.67
965,CA-2017-135279,2017-04-09,2017-04-11,"First Class",BS-11800,OFF-LA-10004055,"United States",East,10011,9.82,2,NULL,4.81
966,CA-2017-135279,2017-04-09,2017-04-11,"First Class",BS-11800,OFF-AR-10004344,"United States",East,10011,35.97,3,NULL,9.71
967,CA-2017-135279,2017-04-09,2017-04-11,"First Class",BS-11800,OFF-PA-10004621,"United States",East,10011,12.96,2,NULL,6.22
968,CA-2017-135279,2017-04-09,2017-04-11,"First Class",BS-11800,OFF-PA-10001281,"United States",East,10011,191.6,4,NULL,91.97
969,CA-2017-135279,2017-04-09,2017-04-11,"First Class",BS-11800,OFF-LA-10001613,"United States",East,10011,8.64,3,NULL,4.23
970,CA-2017-135279,2017-04-09,2017-04-11,"First Class",BS-11800,OFF-ST-10001097,"United States",East,10011,501.81,3,NULL,NULL
971,CA-2014-115791,2014-01-16,2014-01-18,"Second Class",DL-13315,FUR-FU-10001095,"United States",East,19134,127.1,6,0.2,28.6
972,CA-2014-115791,2014-01-16,2014-01-18,"Second Class",DL-13315,TEC-PH-10004614,"United States",East,19134,124.2,3,0.4,-31.05
973,CA-2014-115791,2014-01-16,2014-01-18,"Second Class",DL-13315,OFF-BI-10001575,"United States",East,19134,18.59,2,0.7,-13.63
974,CA-2014-115791,2014-01-16,2014-01-18,"Second Class",DL-13315,OFF-LA-10001074,"United States",East,19134,30.07,3,0.2,10.15
975,US-2017-103247,2017-10-05,2017-10-08,"Second Class",PO-19195,TEC-PH-10003555,"United States",East,10011,160.93,7,NULL,3.22
976,US-2017-103247,2017-10-05,2017-10-08,"Second Class",PO-19195,OFF-BI-10004492,"United States",East,10011,75.79,3,0.2,25.58
977,US-2017-100209,2017-07-09,2017-07-15,"Standard Class",TD-20995,OFF-BI-10002012,"United States",West,97206,1.08,2,0.7,-0.79
978,CA-2017-159366,2017-01-07,2017-01-10,"First Class",BW-11110,TEC-MA-10000822,"United States",Central,48205,3059.98,2,0.1,680
979,CA-2016-145499,2016-05-30,2016-05-31,"First Class",RW-19690,OFF-BI-10000848,"United States",South,28403,3.28,2,0.7,-2.63
980,CA-2015-157035,2015-12-09,2015-12-12,"First Class",KB-16600,OFF-PA-10004156,"United States",Central,47201,34.02,3,NULL,16.67
981,CA-2016-144939,2016-10-03,2016-10-08,"Standard Class",EB-13870,FUR-CH-10003199,"United States",East,10035,599.29,6,0.1,93.22
982,CA-2014-163419,2014-11-11,2014-11-14,"Second Class",TZ-21580,OFF-AR-10000034,"United States",West,80027,3.39,1,0.2,0.81
983,CA-2014-163419,2014-11-11,2014-11-14,"Second Class",TZ-21580,TEC-PH-10000560,"United States",West,80027,559.98,2,0.2,56
984,CA-2014-163419,2014-11-11,2014-11-14,"Second Class",TZ-21580,FUR-CH-10000665,"United States",West,80027,603.92,5,0.2,75.49
985,CA-2017-100314,2017-09-29,2017-10-05,"Standard Class",AS-10630,OFF-LA-10001569,"United States",Central,77506,7.97,2,0.2,2.59
986,CA-2017-100314,2017-09-29,2017-10-05,"Standard Class",AS-10630,OFF-EN-10000461,"United States",Central,77506,27.97,4,0.2,9.44
987,CA-2017-100314,2017-09-29,2017-10-05,"Standard Class",AS-10630,TEC-MA-10003066,"United States",Central,77506,336.51,3,0.4,44.87
988,CA-2015-146829,2015-03-10,2015-03-10,"Same Day",TS-21340,OFF-BI-10004022,"United States",Central,77041,1.11,2,0.8,-1.89
989,CA-2017-167899,2017-05-21,2017-05-26,"Standard Class",JG-15805,FUR-FU-10004071,"United States",East,13021,520.05,5,NULL,72.81
990,CA-2017-167899,2017-05-21,2017-05-26,"Standard Class",JG-15805,OFF-AR-10001988,"United States",East,13021,17.97,3,NULL,5.21
991,CA-2015-153549,2015-03-29,2015-03-31,"Second Class",SL-20155,FUR-CH-10004086,"United States",South,32216,1166.92,5,0.2,131.28
992,CA-2016-110023,2016-09-09,2016-09-11,"First Class",TS-21610,OFF-BI-10001036,"United States",East,10024,14.62,2,0.2,5.48
993,CA-2016-105585,2016-08-26,2016-08-27,"First Class",RF-19735,OFF-FA-10002983,"United States",West,95123,10.23,3,NULL,4.91
994,CA-2016-105585,2016-08-26,2016-08-27,"First Class",RF-19735,OFF-PA-10003625,"United States",West,95123,154.9,5,NULL,69.7
995,CA-2014-117639,2014-05-21,2014-05-25,"Standard Class",MW-18235,OFF-BI-10003925,"United States",South,23464,2715.93,7,NULL,1276.49
996,CA-2014-117639,2014-05-21,2014-05-25,"Standard Class",MW-18235,TEC-PH-10001530,"United States",South,23464,617.97,3,NULL,173.03
997,CA-2015-162537,2015-10-28,2015-11-03,"Standard Class",RD-19585,OFF-EN-10003862,"United States",South,42420,10.67,1,NULL,4.91
998,CA-2015-162537,2015-10-28,2015-11-03,"Standard Class",RD-19585,OFF-ST-10004258,"United States",South,42420,36.63,3,NULL,9.89
999,CA-2015-162537,2015-10-28,2015-11-03,"Standard Class",RD-19585,FUR-FU-10002885,"United States",South,42420,24.1,5,NULL,9.16
1000,CA-2015-162537,2015-10-28,2015-11-03,"Standard Class",RD-19585,FUR-FU-10001918,"United States",South,42420,33.11,7,NULL,12.91
1001,CA-2016-155488,2016-11-13,2016-11-17,"Standard Class",FM-14290,OFF-AR-10002956,"United States",West,98661,44.02,2,NULL,11.45
1002,CA-2015-124891,2015-07-31,2015-07-31,"Same Day",RH-19495,TEC-AC-10003033,"United States",East,10024,2309.65,7,NULL,762.18
1003,CA-2015-124891,2015-07-31,2015-07-31,"Same Day",RH-19495,FUR-TA-10002903,"United States",East,10024,1090.78,7,0.4,-290.88
1004,CA-2015-124891,2015-07-31,2015-07-31,"Same Day",RH-19495,OFF-PA-10004621,"United States",East,10024,19.44,3,NULL,9.33
1005,CA-2015-126445,2015-08-27,2015-08-31,"Standard Class",RA-19945,OFF-ST-10000046,"United States",West,92563,484.65,3,NULL,92.08
1006,CA-2015-111199,2015-11-13,2015-11-17,"Standard Class",JK-15730,OFF-PA-10001790,"United States",South,28540,115.3,3,0.2,40.35
1007,CA-2015-105312,2015-11-06,2015-11-09,"First Class",MT-17815,OFF-EN-10002600,"United States",West,85254,7.08,3,0.2,2.48
1008,CA-2015-105312,2015-11-06,2015-11-09,"First Class",MT-17815,OFF-BI-10002049,"United States",West,85254,4.4,3,0.7,-3.52
1010,CA-2017-135034,2017-08-01,2017-08-03,"First Class",AT-10735,TEC-PH-10003931,"United States",Central,60653,95.98,2,0.2,6
1012,CA-2017-118437,2017-06-17,2017-06-21,"Second Class",PF-19165,FUR-FU-10004848,"United States",West,98502,155.25,3,NULL,46.58
1013,CA-2017-118437,2017-06-17,2017-06-21,"Second Class",PF-19165,OFF-ST-10003722,"United States",West,98502,14.03,1,NULL,4.07
1014,US-2015-126214,2015-12-21,2015-12-24,"Second Class",JS-15880,FUR-TA-10003748,"United States",West,98103,1618.37,13,NULL,356.04
1015,US-2015-126214,2015-12-21,2015-12-24,"Second Class",JS-15880,TEC-AC-10003198,"United States",West,98103,99.6,1,NULL,36.85
1016,CA-2015-133025,2015-09-17,2015-09-19,"Second Class",MO-17800,OFF-PA-10004100,"United States",West,90036,32.4,5,NULL,15.55
1017,CA-2015-108665,2015-07-06,2015-07-10,"Standard Class",KM-16225,FUR-FU-10002191,"United States",East,10011,13.96,2,NULL,6.7
1018,CA-2015-108665,2015-07-06,2015-07-10,"Standard Class",KM-16225,FUR-FU-10000965,"United States",East,10011,155.82,3,NULL,63.89
1019,CA-2015-108665,2015-07-06,2015-07-10,"Standard Class",KM-16225,TEC-PH-10004188,"United States",East,10011,124.95,5,NULL,2.5
1020,CA-2015-108665,2015-07-06,2015-07-10,"Standard Class",KM-16225,OFF-ST-10001526,"United States",East,10011,601.65,5,NULL,156.43
1021,CA-2015-124450,2015-04-27,2015-05-03,"Standard Class",GT-14710,OFF-AR-10001166,"United States",East,20016,22.74,3,NULL,8.87
1022,CA-2015-124450,2015-04-27,2015-05-03,"Standard Class",GT-14710,FUR-CH-10000309,"United States",East,20016,1267.53,3,NULL,316.88
1023,CA-2015-124450,2015-04-27,2015-05-03,"Standard Class",GT-14710,TEC-MA-10004212,"United States",East,20016,1379.92,8,NULL,648.56
1024,CA-2015-167269,2015-06-16,2015-06-20,"Standard Class",PB-19150,OFF-EN-10003072,"United States",East,19134,6.21,2,0.2,2.17
1025,CA-2017-106964,2017-12-17,2017-12-20,"First Class",HR-14770,OFF-BI-10000320,"United States",West,90045,11.81,2,0.2,4.28
1026,CA-2016-126529,2016-01-11,2016-01-13,"Second Class",DE-13255,OFF-PA-10001166,"United States",East,45503,15.55,3,0.2,5.44
1027,CA-2016-126529,2016-01-11,2016-01-13,"Second Class",DE-13255,OFF-PA-10003656,"United States",East,45503,63.31,3,0.2,20.58
1028,CA-2016-126529,2016-01-11,2016-01-13,"Second Class",DE-13255,TEC-PH-10000148,"United States",East,45503,15.59,2,0.4,-9.87
1029,CA-2014-163552,2014-07-11,2014-07-15,"Standard Class",LA-16780,OFF-PA-10000474,"United States",East,7601,177.2,5,NULL,83.28
1030,CA-2014-163552,2014-07-11,2014-07-15,"Standard Class",LA-16780,TEC-PH-10003885,"United States",East,7601,197.97,3,NULL,57.41
1031,CA-2014-163552,2014-07-11,2014-07-15,"Standard Class",LA-16780,FUR-CH-10003379,"United States",East,7601,854.94,3,NULL,213.74
1032,CA-2014-163552,2014-07-11,2014-07-15,"Standard Class",LA-16780,FUR-FU-10000629,"United States",East,7601,124.11,9,NULL,52.13
1033,CA-2014-163552,2014-07-11,2014-07-15,"Standard Class",LA-16780,OFF-LA-10001175,"United States",East,7601,14.4,5,NULL,7.06
1034,CA-2016-109820,2016-11-20,2016-11-22,"First Class",AG-10390,OFF-PA-10000955,"United States",East,45231,15.7,3,0.2,5.1
1035,CA-2016-109820,2016-11-20,2016-11-22,"First Class",AG-10390,OFF-BI-10003460,"United States",East,45231,2.63,2,0.7,-1.93
1036,CA-2016-109820,2016-11-20,2016-11-22,"First Class",AG-10390,OFF-BI-10000474,"United States",East,45231,14.43,3,0.7,-10.58
1037,CA-2016-113061,2016-04-22,2016-04-26,"Standard Class",EL-13735,FUR-FU-10003975,"United States",Central,65109,86.62,2,NULL,8.66
1038,CA-2015-127418,2015-06-13,2015-06-14,"First Class",JJ-15445,OFF-BI-10003707,"United States",West,90004,36.62,3,0.2,13.73
1039,CA-2017-121818,2017-11-20,2017-11-21,"First Class",JH-15430,OFF-AR-10000203,"United States",South,27217,23.97,7,0.2,2.7
1040,CA-2017-121818,2017-11-20,2017-11-21,"First Class",JH-15430,OFF-AR-10004790,"United States",South,27217,28.73,3,0.2,1.8
1041,CA-2016-127670,2016-03-20,2016-03-24,"Standard Class",RD-19660,FUR-TA-10001095,"United States",Central,63376,697.16,4,NULL,146.4
1042,CA-2016-102981,2016-09-06,2016-09-09,"Second Class",MO-17500,TEC-AC-10004761,"United States",East,10035,31.86,2,NULL,11.15
1043,CA-2016-102981,2016-09-06,2016-09-09,"Second Class",MO-17500,FUR-BO-10001811,"United States",East,10035,722.35,3,0.2,90.29
1044,CA-2017-115651,2017-07-09,2017-07-12,"First Class",NS-18640,OFF-AR-10001130,"United States",Central,60610,8.84,5,0.2,2.98
1045,CA-2017-115651,2017-07-09,2017-07-12,"First Class",NS-18640,OFF-AP-10000055,"United States",Central,60610,58.46,9,0.8,-146.16
1046,CA-2017-152702,2017-10-12,2017-10-16,"Standard Class",SN-20710,FUR-CH-10002304,"United States",Central,61107,254.6,14,0.3,-18.19
1047,CA-2016-169103,2016-03-08,2016-03-13,"Standard Class",ZC-21910,TEC-PH-10001530,"United States",South,33142,1363.96,5,0.2,85.25
1048,CA-2016-169103,2016-03-08,2016-03-13,"Standard Class",ZC-21910,FUR-FU-10004006,"United States",South,33142,102.36,3,0.2,-3.84
1049,CA-2014-139192,2014-05-27,2014-06-01,"Second Class",LC-16885,TEC-PH-10000486,"United States",West,94109,1113.5,12,0.2,125.27
1050,CA-2014-139192,2014-05-27,2014-06-01,"Second Class",LC-16885,TEC-AC-10001606,"United States",West,94109,99.99,1,NULL,38
1051,US-2015-153500,2015-07-03,2015-07-05,"First Class",DG-13300,FUR-FU-10000293,"United States",East,19134,168.46,2,0.2,-29.48
1052,US-2015-153500,2015-07-03,2015-07-05,"First Class",DG-13300,OFF-PA-10001307,"United States",East,19134,6.72,2,0.2,2.44
1053,US-2015-153500,2015-07-03,2015-07-05,"First Class",DG-13300,FUR-FU-10004460,"United States",East,19134,282.89,9,0.2,56.58
1054,CA-2015-110667,2015-04-04,2015-04-08,"Standard Class",NF-18595,OFF-AR-10000716,"United States",East,10009,11.16,2,NULL,4.35
1055,CA-2015-110667,2015-04-04,2015-04-08,"Standard Class",NF-18595,FUR-FU-10004622,"United States",East,10009,108.4,2,NULL,22.76
1056,CA-2015-110667,2015-04-04,2015-04-08,"Standard Class",NF-18595,OFF-BI-10002735,"United States",East,10009,82.34,3,0.2,27.79
1057,CA-2015-110667,2015-04-04,2015-04-08,"Standard Class",NF-18595,OFF-BI-10003529,"United States",East,10009,9.09,4,0.2,3.29
1058,CA-2017-167150,2017-12-10,2017-12-17,"Standard Class",BP-11185,OFF-BI-10001097,"United States",West,92037,19.94,4,0.2,7.23
1060,CA-2016-105284,2016-11-24,2016-12-01,"Standard Class",MG-17650,OFF-FA-10001754,"United States",East,19143,4.42,3,0.2,1.6
1061,US-2015-125374,2015-03-23,2015-03-29,"Standard Class",JD-16060,FUR-CH-10003396,"United States",Central,77095,107.77,2,0.3,-29.25
1062,CA-2015-161263,2015-04-16,2015-04-21,"Standard Class",TS-21160,OFF-AP-10002350,"United States",East,43615,45.22,3,0.2,4.52
1063,CA-2015-161263,2015-04-16,2015-04-21,"Standard Class",TS-21160,OFF-FA-10004838,"United States",East,43615,10.42,7,0.2,-2.21
1064,CA-2015-161263,2015-04-16,2015-04-21,"Standard Class",TS-21160,OFF-AR-10004757,"United States",East,43615,7.87,3,0.2,1.28
1065,CA-2015-161263,2015-04-16,2015-04-21,"Standard Class",TS-21160,TEC-PH-10002115,"United States",East,43615,118.78,3,0.4,-27.72
1066,CA-2015-161263,2015-04-16,2015-04-21,"Standard Class",TS-21160,OFF-FA-10003059,"United States",East,43615,1.45,1,0.2,0.24
1067,CA-2015-161263,2015-04-16,2015-04-21,"Standard Class",TS-21160,OFF-BI-10004330,"United States",East,43615,55.47,5,0.7,-46.22
1068,CA-2016-157686,2016-10-01,2016-10-02,"First Class",BD-11620,FUR-CH-10001146,"United States",West,94122,194.85,4,0.2,12.18
1069,US-2017-139955,2017-09-28,2017-09-30,"Second Class",CM-12160,OFF-SU-10001935,"United States",Central,78521,1.74,1,0.2,-0.35
1070,US-2015-150161,2015-07-25,2015-07-29,"Standard Class",RB-19795,OFF-BI-10001524,"United States",East,19143,25.18,4,0.7,-18.46
1071,CA-2015-144652,2015-11-20,2015-11-26,"Standard Class",SN-20560,OFF-AR-10003732,"United States",West,90008,19.46,7,NULL,5.06
1072,CA-2016-152814,2016-04-28,2016-05-02,"Standard Class",EH-14005,OFF-PA-10001970,"United States",West,80219,29.47,3,0.2,9.95
1073,CA-2017-106943,2017-11-14,2017-11-19,"Standard Class",FO-14305,OFF-BI-10003669,"United States",East,10035,8.64,2,0.2,3.02
1074,CA-2016-134348,2016-11-12,2016-11-19,"Standard Class",MS-17710,OFF-BI-10003727,"United States",West,85204,6.27,5,0.7,-4.6
1075,CA-2016-134348,2016-11-12,2016-11-19,"Standard Class",MS-17710,OFF-BI-10004967,"United States",West,85204,4.37,7,0.7,-3.35
1076,CA-2016-134348,2016-11-12,2016-11-19,"Standard Class",MS-17710,TEC-AC-10003447,"United States",West,85204,31.98,2,0.2,2
1077,CA-2016-161781,2016-09-29,2016-09-30,"First Class",CC-12100,OFF-AR-10000255,"United States",Central,47201,40.88,7,NULL,10.63
1078,CA-2017-132521,2017-09-23,2017-09-25,"Second Class",DW-13540,OFF-AP-10002191,"United States",West,98105,119.96,2,NULL,33.59
1079,CA-2017-132521,2017-09-23,2017-09-25,"Second Class",DW-13540,OFF-ST-10001325,"United States",West,98105,31.44,3,NULL,8.49
